sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:kardex_name,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
11337,HX IR (CXGDY),428,,Radiology,0.14,FLAGGED,EQUAL,vvcb,1682693733948,1340204,History of event,Observation,MAPS_TO,,vvcb,1682607474631,
2852,Meckel's Scan NM,145,,Radiology,0.87,APPROVED,EQUAL,vvcb,1682668887362,4329112,Radionuclide imaging of small intestine for Meckel diverticulum,Procedure,MAPS_TO,,vvcb,1682668886964,
11414,HX IR (RGCN),12505,,Radiology,0.12,FLAGGED,EQUAL,vvcb,1682693733948,1340204,History of event,Observation,MAPS_TO,,vvcb,1682607566976,
14149,MR Brain Diffusion Tensor Imaging,11,,Radiology,0.67,APPROVED,EQUAL,vvcb,1682668906550,40489395,Diffusion tensor magnetic resonance imaging of brain,Procedure,MAPS_TO,,vvcb,1682668906050,
6520,DaTSCAN NM,144,,Radiology,0.25,APPROVED,EQUAL,vvcb,1682674276622,4013967,CT with intravenous contrast,Procedure,MAPS_TO,,vvcb,1682674275919,
11532,Cephalogram Lateral DX,425,,Radiology,0.68,APPROVED,EQUAL,vvcb,1682609415608,4059905,Orthodontic cephalogram,Procedure,MAPS_TO,,<auto>,1682607080282,
6355,Knee Arthrogram DX,11,,Radiology,0.78,APPROVED,EQUAL,vvcb,1682610767095,4060375,Knee arthrogram,Procedure,MAPS_TO,,<auto>,1682607080298,
6332,Abdomen and Pelvis CT,12415,,Radiology,0.85,APPROVED,EQUAL,vvcb,1682608502723,4304092,CT of abdomen and pelvis,Procedure,MAPS_TO,,<auto>,1682607080376,
6329,Abdomen CT,12268,,Radiology,0.73,APPROVED,EQUAL,vvcb,1682608514208,4061009,CT of abdomen,Procedure,MAPS_TO,,vvcb,1682608513645,
6440,Angiogram Renal IR,10,,Radiology,0.80,APPROVED,EQUAL,vvcb,1682674938995,4194957,Renal arteriography,Procedure,MAPS_TO,,<auto>,1682607080532,
12076,Abdominal Aspiration US Guided IR,143,,Radiology,0.75,APPROVED,EQUAL,vvcb,1682608617584,4196881,Aspiration of abdomen using ultrasound guidance,Procedure,MAPS_TO,,<auto>,1682607080579,
6548,Pelvis MRA,10,,Radiology,0.57,APPROVED,EQUAL,vvcb,1682694343222,36713043,Magnetic resonance angiography of pelvis without contrast,Procedure,MAPS_TO,,vvcb,1682694342737,
11998,Fluoroscopic Guided Thromboaspiration,423,,Radiology,0.76,APPROVED,EQUAL,vvcb,1682610309120,4326194,Aspiration using fluoroscopic guidance,Procedure,MAPS_TO,,vvcb,1682610308573,
11796,Soft Tissue US,11979,,Radiology,0.74,APPROVED,EQUAL,vvcb,1682671852180,4205771,Ultrasonography of soft tissue,Procedure,MAPS_TO,,vvcb,1682671851782,
5502,HX IR (MGFN),418,,Radiology,0.12,FLAGGED,EQUAL,vvcb,1682693733948,1340204,History of event,Observation,MAPS_TO,,vvcb,1682607507131,
10844,HX DX (CXFFY),10,,Radiology,0.20,FLAGGED,EQUAL,vvcb,1682693706432,1340204,History of event,Observation,MAPS_TO,,vvcb,1682607432505,
6481,Testicular US,11843,,Radiology,0.65,APPROVED,EQUAL,vvcb,1682673100249,4083772,Echography of scrotum and contents,Procedure,MAPS_TO,,vvcb,1682673099483,
6485,Guided Amniocentesis US,142,,Radiology,0.77,APPROVED,EQUAL,vvcb,1682674564505,4279146,Ultrasonic guidance for amniocentesis,Procedure,MAPS_TO,,vvcb,1682674563840,
2839,mIBG Scan NM,142,,Radiology,0.52,APPROVED,EQUAL,vvcb,1682668895101,35622384,Radionuclide imaging using iobenguane,Procedure,MAPS_TO,,<auto>,1682607081204,
12139,Arch Aortogram IR,416,,Radiology,0.91,APPROVED,EQUAL,vvcb,1682608922852,4346630,Arch aortogram,Procedure,MAPS_TO,,<auto>,1682607081251,
13057,Obstetric Anatomy US,11775,,Radiology,0.55,APPROVED,EQUAL,vvcb,1682669536632,4152021,Ultrasound scan - obstetric,Procedure,MAPS_TO,,<auto>,1682607081313,
18860,SeHCAT Scan NM,141,,Radiology,0.60,APPROVED,EQUAL,vvcb,1682670449125,35623039,Radionuclide imaging of gastrointestinal tract using tauroselcholic acid (75-Se),Procedure,MAPS_TO,,vvcb,1682670448719,
5148,Elbow MRI,416,,Radiology,0.61,APPROVED,EQUAL,vvcb,1682609880802,4086400,MRI of elbow,Procedure,MAPS_TO,,<auto>,1682607081360,
11320,Breast Wire Localisation,10,,Radiology,0.64,APPROVED,EQUAL,vvcb,1682693471804,46273293,Hook wire localization of lesion of breast using imaging guidance,Procedure,MAPS_TO,,vvcb,1682693453178,
11320,Breast Wire Localisation,10,,Radiology,0.64,APPROVED,EQUAL,vvcb,1682693471804,46273293,Hook wire localization of lesion of breast using imaging guidance,Procedure,MAPS_TO,,vvcb,1682693453741,
12121,Head MRA,410,,Radiology,0.62,APPROVED,EQUAL,vvcb,1682693647856,4167390,MRI angiography of head,Procedure,MAPS_TO,,vvcb,1682693632603,
6558,Lumbar Spine MRI,11663,,Radiology,0.72,APPROVED,EQUAL,vvcb,1682611001614,4082841,MRI of lumbar spine,Procedure,MAPS_TO,,<auto>,1682607081501,
11352,US HX (RCFY),10,,Radiology,0.31,FLAGGED,EQUAL,vvcb,1682694611085,1340204,History of event,Observation,MAPS_TO,,vvcb,1682672388613,
12085,Myelogram Thoracic Spine CT,138,,Radiology,0.73,APPROVED,EQUAL,vvcb,1682669075128,4082701,CT myelogram of thoracic region,Procedure,MAPS_TO,,vvcb,1682669074768,
5511,HX IR (NGEN),408,,Radiology,0.17,FLAGGED,EQUAL,vvcb,1682693733948,1340204,History of event,Observation,MAPS_TO,,vvcb,1682607536366,
11378,DX HX (MFAN),10,,Radiology,0.14,FLAGGED,EQUAL,vvcb,1682679469727,1340204,History of event,Observation,MAPS_TO,,vvcb,1682609818583,
11433,HX IR (UGBN),404,,Radiology,0.13,FLAGGED,EQUAL,vvcb,1682693747127,1340204,History of event,Observation,MAPS_TO,,vvcb,1682607810746,
6437,Radiology Pre-Catheter Documentation,11622,,Radiology,0.43,FLAGGED,EQUAL,vvcb,1682694438114,4130003,Documentation procedure,Observation,MAPS_TO,,vvcb,1682673116421,
14148,MR Brain Perfusion,137,,Radiology,0.79,APPROVED,NARROWER,vvcb,1683206331109,4198764,CT of brain perfusion,Procedure,MAPS_TO,,<auto>,1682607082141,
11379,DX HX (MFBN),10,,Radiology,0.09,FLAGGED,EQUAL,vvcb,1682679469727,1340204,History of event,Observation,MAPS_TO,,vvcb,1682609819333,
10779,HX CT (CXADY),402,,Radiology,0.16,FLAGGED,EQUAL,vvcb,1682693683838,1340204,History of event,Observation,MAPS_TO,,vvcb,1682607347207,
12138,Arch Aortogram IR,10,,Radiology,0.91,APPROVED,EQUAL,vvcb,1682608923399,4346630,Arch aortogram,Procedure,MAPS_TO,,<auto>,1682607082344,
12286,Mobile Image Intensifier,11581,,Radiology,0.90,APPROVED,EQUAL,vvcb,1682673129124,4087882,Provision of image intensifier,Procedure,MAPS_TO,,vvcb,1682673128593,
1015,Intra Auditory Canal CT,136,,Radiology,0.69,APPROVED,INEXACT,vvcb,1683206456125,4336143,External auditory canal operation,Procedure,MAPS_TO,,<auto>,1682607082423,
1016,Upper Extremity CT,402,,Radiology,0.65,APPROVED,EQUIVALENT,vvcb,1683205273816,4086254,CT of upper limb,Procedure,MAPS_TO,,vvcb,1683205272294,
6381,Dental DX,11551,,Radiology,0.49,APPROVED,EQUAL,vvcb,1682609779379,4119275,Radiography of teeth,Procedure,MAPS_TO,,vvcb,1682609778942,
15689,Fluoroscopy Guided Drainage IR,10,,Radiology,0.95,APPROVED,EQUIVALENT,vvcb,1682674429436,4202292,Insertion of drain using fluoroscopic guidance,Procedure,MAPS_TO,,<auto>,1682607082938,
381,Guided Biopsy US,398,,Radiology,0.74,APPROVED,EQUAL,vvcb,1682668636050,4082629,Ultrasound guided biopsy,Procedure,MAPS_TO,,vvcb,1682668635717,
12527,Neck US,11200,,Radiology,0.49,APPROVED,EQUAL,vvcb,1682669193249,4083108,US scan of neck,Procedure,MAPS_TO,,vvcb,1682669192916,
6430,Temporomandibular Joints MRI,133,,Radiology,0.81,APPROVED,EQUAL,vvcb,1682672008186,4212635,MRI of temporomandibular joint,Procedure,MAPS_TO,,vvcb,1682672007713,
12101,Knee CT,392,,Radiology,0.48,APPROVED,EQUAL,vvcb,1682610778924,4086259,CT of knee,Procedure,MAPS_TO,,vvcb,1682610778502,
6350,Myelogram DX,132,,Radiology,0.73,APPROVED,EQUAL,vvcb,1682669044628,4280591,Myelogram,Procedure,MAPS_TO,,<auto>,1682607083157,
6538,Lung Scan NM,389,,Radiology,0.40,APPROVED,EQUIVALENT,vvcb,1683205038019,4346516,Radionuclide study of lung,Procedure,MAPS_TO,,vvcb,1683205026095,
18893,Images on external PACS,10,,Radiology,0.45,FLAGGED,EQUIVALENT,vvcb,1682693793152,4134406,Documents,Observation,MAPS_TO,,vvcb,1682675012751,
4571,Parotids CT,132,,Radiology,0.47,APPROVED,EQUAL,vvcb,1682670061160,4082877,CT parotid gland,Procedure,MAPS_TO,,vvcb,1682670060715,
11851,Cholangio Pancreatography MRI,11011,,Radiology,0.64,APPROVED,EQUAL,vvcb,1682609577532,4194588,Magnetic resonance cholangiopancreatography,Procedure,MAPS_TO,,vvcb,1682609577142,
2829,Guidewire Retrieval IR,10,,Radiology,0.42,UNCHECKED,UNREVIEWED,,0,4072862,Oocyte recovery,Procedure,MAPS_TO,,<auto>,1682607083485,
5520,Obstetric US,10856,,Radiology,0.85,APPROVED,EQUAL,vvcb,1682669540803,4152021,Ultrasound scan - obstetric,Procedure,MAPS_TO,,<auto>,1682607083516,
13282,Repeat Foetal Anatomy US,387,,Radiology,0.55,APPROVED,EQUIVALENT,vvcb,1683205112538,4150653,Fetal anatomy study,Procedure,MAPS_TO,VC - I have changed this,vvcb,1683205099957,
3244,Angiogram Upper Extremity IR,131,,Radiology,0.79,APPROVED,EQUAL,vvcb,1682608807507,619193,Angiography of artery of extremity,Procedure,MAPS_TO,,vvcb,1682608807023,
2886,Barium Swallow DX,10835,,Radiology,0.77,APPROVED,EQUAL,vvcb,1682608976634,4059066,Barium swallow,Procedure,MAPS_TO,,<auto>,1682607083938,
11794,Skeletal Survey DX,384,,Radiology,0.79,APPROVED,EQUAL,vvcb,1682671064777,4167021,"Radiologic examination, osseous survey, complete",Procedure,MAPS_TO,,<auto>,1682607083969,
5543,Stereotactic Biopsy CT,10,,Radiology,0.82,APPROVED,WIDER,vvcb,1683208455783,44803076,Stereotactic biopsy of organ NOC,Procedure,MAPS_TO,,vvcb,1682675448076,
12713,Neck and Thorax and Abdomen CT,129,,Radiology,0.73,APPROVED,EQUAL,vvcb,1682669133816,4160273,"CT of neck, thorax and abdomen",Procedure,MAPS_TO,,vvcb,1682669133340,
6555,Brain MRI,10757,,Radiology,0.61,APPROVED,EQUAL,vvcb,1682609099386,37311324,MRI of brain,Procedure,MAPS_TO,,vvcb,1682609098886,
13482,CT Colon,381,,Radiology,0.68,APPROVED,EQUAL,vvcb,1682609689784,4138003,Computed tomography of colon,Procedure,MAPS_TO,,<auto>,1682607084110,
5486,US HX (SCBN),9,,Radiology,0.20,FLAGGED,EQUAL,vvcb,1682694611085,1340204,History of event,Observation,MAPS_TO,,vvcb,1682672400050,
13091,CT KUB,10714,,Radiology,0.56,APPROVED,EQUAL,vvcb,1682673207594,37109071,CT of kidney-ureter-bladder without contrast,Procedure,MAPS_TO,,vvcb,1682673206487,
12522,Vena Cava Filter Removal IR,379,,Radiology,0.76,APPROVED,EQUAL,vvcb,1682672505598,4138165,Removal of filter in vena cava,Procedure,MAPS_TO,,vvcb,1682672505209,
12150,Radiological Thrombolysis Upper Limb IR,129,,Radiology,0.68,APPROVED,EQUAL,vvcb,1682670222623,4231534,Thrombolysis of upper limb artery,Procedure,MAPS_TO,,<auto>,1682607084454,
6449,Biliary Stone Removal IR,9,,Radiology,0.76,APPROVED,EQUAL,vvcb,1682609004338,46270821,Extraction of calculus of biliary tract,Procedure,MAPS_TO,,vvcb,1682609003838,
5052,Imaging Scan Documents,1370882,,Radiology,0.51,FLAGGED,EQUAL,vvcb,1682679399712,44791125,Item held as scanned document,Observation,MAPS_TO,,vvcb,1682607281957,
13333,ESSURE US,128,,Radiology,0.49,UNCHECKED,UNREVIEWED,,0,4076776,Dressing of pressure ulcer,Procedure,MAPS_TO,,<auto>,1682607084626,
11661,Imaging Scan Documents,922270,,Radiology,0.51,FLAGGED,EQUAL,vvcb,1682679400134,44791125,Item held as scanned document,Observation,MAPS_TO,,vvcb,1682607286738,
6452,Abdominal Aspiration IR,9,,Radiology,0.60,APPROVED,INEXACT,vvcb,1683211447032,4162501,Fluoroscopy guided aspiration of abdomen,Procedure,MAPS_TO,,vvcb,1683211446079,
11992,MRI Procedure under anaesthetic,374,,Radiology,0.61,APPROVED,WIDER,vvcb,1683205198364,4120040,Magnetic resonance imaging guidance,Procedure,MAPS_TO,,vvcb,1683205191012,
11791,Defecating Proctogram DX,128,,Radiology,0.83,APPROVED,EQUAL,vvcb,1682609768144,4347684,Defecating proctogram,Procedure,MAPS_TO,,<auto>,1682607085079,
61,Chest DX,768331,,Radiology,0.42,APPROVED,EQUAL,vvcb,1682607296863,4163872,Plain chest X-ray,Procedure,MAPS_TO,,vvcb,1682607296316,
6473,Cerebral Imaging NM,9,,Radiology,0.46,APPROVED,INEXACT,vvcb,1683212203073,4190387,Radioisotope brain imaging,Procedure,MAPS_TO,,vvcb,1683212191917,
12674,Angiogram Spinal NIR,127,,Radiology,0.71,APPROVED,INEXACT,vvcb,1683206773088,46271926,Fluoroscopic angiography of vascular structure of spine with contrast,Procedure,MAPS_TO,VC - I think this is near -infrared red stuff - will have to check with radiology,vvcb,1683206737298,
13002,CT Colon with Contrast,971,,Radiology,0.73,APPROVED,EQUAL,vvcb,1682609708581,40493272,CT of colon using intravenous contrast,Procedure,MAPS_TO,,vvcb,1682609708112,
11384,DX HX (RFAN),480956,,Radiology,0.14,FLAGGED,EQUAL,vvcb,1682679469727,1340204,History of event,Observation,MAPS_TO,,vvcb,1682607313379,
6523,mIBG Scan NM,9,,Radiology,0.52,APPROVED,EQUAL,vvcb,1682668895549,35622384,Radionuclide imaging using iobenguane,Procedure,MAPS_TO,,<auto>,1682607085407,
10220,HX DX (CXFAN),345087,,Radiology,0.20,FLAGGED,EQUAL,vvcb,1682693694744,1340204,History of event,Observation,MAPS_TO,,vvcb,1682607318488,
6451,Fistulogram IR,125,,Radiology,0.67,APPROVED,EQUAL,vvcb,1682610289448,604995,Fistulography with contrast,Procedure,MAPS_TO,,<auto>,1682607085469,
1415,Lower Extremity MRA,971,,Radiology,0.63,APPROVED,EQUIVALENT,vvcb,1682680093671,4170249,MRI angiography of lower limb artery,Procedure,MAPS_TO,,vvcb,1682680092765,
5709,Chest DX,341030,,Radiology,0.42,APPROVED,EQUAL,vvcb,1682608143203,4163872,Plain chest X-ray,Procedure,MAPS_TO,,vvcb,1682608142672,
12531,Penis US,124,,Radiology,0.39,APPROVED,EQUAL,vvcb,1682670129450,4083117,US scan of penis,Procedure,MAPS_TO,,vvcb,1682670129091,
1018,Stereotaxis CT,9,,Radiology,0.74,APPROVED,INEXACT,vvcb,1683208684500,4082680,CT stereotactic localization,Procedure,MAPS_TO,,vvcb,1683208683237,
6420,Neck Soft Tissue DX,968,,Radiology,0.63,APPROVED,EQUAL,vvcb,1682669185769,4058928,Neck soft tissue X-ray,Procedure,MAPS_TO,,<auto>,1682607085938,
11966,Obstetric US,175105,,Radiology,0.85,APPROVED,EQUAL,vvcb,1682608150453,4152021,Ultrasound scan - obstetric,Procedure,MAPS_TO,,<auto>,1682607086032,
11367,NM HX (RE4N),9,,Radiology,0.17,FLAGGED,EQUAL,vvcb,1682694224798,1340204,History of event,Observation,MAPS_TO,,vvcb,1682669504256,
15688,Fluoroscopy Thorax IR,123,,Radiology,0.80,APPROVED,EQUAL,vvcb,1682610345339,4190693,Fluoroscopy of chest,Procedure,MAPS_TO,,<auto>,1682607086126,
11409,HX MR (CXBFN),9,,Radiology,0.15,FLAGGED,EQUAL,vvcb,1682693747127,1340204,History of event,Observation,MAPS_TO,,vvcb,1682607817652,
13266,US Guided Guidewire Loc Breast,964,,Radiology,0.52,APPROVED,EQUAL,vvcb,1682680122250,44811830,Ultrasound guided wire localisation of lesion,Procedure,MAPS_TO,,vvcb,1682680121781,
262,Abdomen US,153536,,Radiology,0.69,APPROVED,EQUAL,vvcb,1682608163516,4261497,Ultrasonography of abdomen,Procedure,MAPS_TO,,vvcb,1682608162938,
1403,Brain MRI,152679,,Radiology,0.61,APPROVED,EQUAL,vvcb,1682608170438,37311324,MRI of brain,Procedure,MAPS_TO,,vvcb,1682608169813,
12533,Salivary Gland US,949,,Radiology,0.76,APPROVED,EQUAL,vvcb,1682670354562,4082861,US scan of salivary glands,Procedure,MAPS_TO,,vvcb,1682670354093,
10806,Bone Mineral Densitometry DX,119,,Radiology,0.64,APPROVED,EQUAL,vvcb,1683036280759,4086416,Dual energy X-ray absorptiometry,Procedure,MAPS_TO,,<auto>,1682607086469,
10584,Hip MRI,946,,Radiology,0.57,APPROVED,EQUAL,vvcb,1682610659812,4082715,MRI of hip,Procedure,MAPS_TO,,vvcb,1682610659250,
12160,Thoracic Aorta Stent Placement IR,9,,Radiology,0.65,APPROVED,EQUIVALENT,vvcb,1683208907624,4049682,Insertion of thoracic aorta stent,Procedure,MAPS_TO,,<auto>,1682607086548,
11997,External Image,147653,,Radiology,0.50,FLAGGED,EQUIVALENT,vvcb,1682693556555,4134406,Documents,Observation,MAPS_TO,,vvcb,1682608190813,
9319,Angiogram Pulmonary IR,119,,Radiology,0.85,APPROVED,EQUAL,vvcb,1682608744429,4181113,"Angiography of pulmonary arteries, bilateral",Procedure,MAPS_TO,,vvcb,1682608743913,
1014,Brain CT,143772,,Radiology,0.62,APPROVED,EQUAL,vvcb,1682608204704,4145739,CT of brain,Procedure,MAPS_TO,,vvcb,1682608204079,
6483,Transrectal US,8,,Radiology,0.66,APPROVED,EQUAL,vvcb,1682672178014,40486003,Ultrasonography by transrectal approach,Procedure,MAPS_TO,,vvcb,1682672177623,
13049,CT Cardiac Angiography Coronary,934,,Radiology,0.81,APPROVED,EQUAL,vvcb,1682673994934,4142645,Coronary angiography,Procedure,MAPS_TO,,vvcb,1682673994434,
11349,HX MRI (TBFN),8,,Radiology,0.25,FLAGGED,EQUAL,vvcb,1682693747127,1340204,History of event,Observation,MAPS_TO,,vvcb,1682607827574,
64,Pelvis US,140609,,Radiology,0.65,APPROVED,EQUAL,vvcb,1682608209626,4086677,Pelvic echography,Procedure,MAPS_TO,,vvcb,1682608209001,
9131,Nephrostomy IR,117,,Radiology,0.83,APPROVED,EQUAL,vvcb,1682669372833,4220029,Nephrostomy,Procedure,MAPS_TO,,<auto>,1682607087079,
437,Hand DX,125887,,Radiology,0.46,APPROVED,EQUAL,vvcb,1682608222485,4176880,Radiography of hand,Procedure,MAPS_TO,,vvcb,1682608221798,
11350,US HX (RCBN),8,,Radiology,0.22,FLAGGED,EQUAL,vvcb,1682694611085,1340204,History of event,Observation,MAPS_TO,,vvcb,1682672387346,
6356,Shoulder Arthrogram DX,933,,Radiology,0.84,APPROVED,EQUAL,vvcb,1682670686331,4169131,Fluoroscopic arthrography of shoulder,Procedure,MAPS_TO,,<auto>,1682607087251,
11399,Chest MRA,8,,Radiology,0.44,APPROVED,EQUIVALENT,vvcb,1683211614709,45765681,MR angiography of chest,Procedure,MAPS_TO,,vvcb,1683211590771,
11390,DX HX (SFAN),111773,,Radiology,0.14,FLAGGED,EQUAL,vvcb,1682679469727,1340204,History of event,Observation,MAPS_TO,,vvcb,1682607882067,
6509,Carotid US(ret071009),928,,Radiology,0.19,APPROVED,EQUAL,vvcb,1682609290669,4171443,Ultrasonography of carotid artery,Procedure,MAPS_TO,,vvcb,1682609290169,
444,Knee DX,106380,,Radiology,0.45,APPROVED,EQUAL,vvcb,1682608233314,4252419,Radiologic examination of knee,Procedure,MAPS_TO,,vvcb,1682608232783,
11782,Pegogram DX,924,,Radiology,0.41,APPROVED,EQUIVALENT,vvcb,1683207176088,4070467,Attention to gastrostomy tube,Procedure,MAPS_TO,,vvcb,1683207175393,
11410,HX IR (TGAN),8,,Radiology,0.19,FLAGGED,EQUAL,vvcb,1682693733948,1340204,History of event,Observation,MAPS_TO,,vvcb,1682607779042,
6453,Percutaneous Drainage Procedure IR,115,,Radiology,0.80,APPROVED,NARROWER,vvcb,1683207209818,4116184,Percutaneous imaging guided therapeutic drainage,Procedure,MAPS_TO,,vvcb,1683207201606,
392,Abdomen DX,93982,,Radiology,0.57,APPROVED,EQUAL,vvcb,1682608245861,4057900,Plain X-ray abdomen,Procedure,MAPS_TO,,vvcb,1682608245252,
11823,Urogram MR,8,,Radiology,0.48,APPROVED,EQUAL,vvcb,1682672325087,4168027,MRI of urinary tract,Procedure,MAPS_TO,,vvcb,1682672323649,
436,Foot DX,92875,,Radiology,0.41,APPROVED,EQUAL,vvcb,1682608258470,4181438,Radiography of foot,Procedure,MAPS_TO,,vvcb,1682608257798,
12536,Spine US,113,,Radiology,0.47,APPROVED,EQUAL,vvcb,1682671867366,4083122,US scan of spine,Procedure,MAPS_TO,,vvcb,1682671867048,
12083,Myelogram Lumbar Spine CT,916,,Radiology,0.76,APPROVED,EQUAL,vvcb,1682669057331,4083222,CT myelogram of lumbar region,Procedure,MAPS_TO,,vvcb,1682669056893,
5798,Knee DX,90823,,Radiology,0.45,APPROVED,EQUAL,vvcb,1682608266861,4252419,Radiologic examination of knee,Procedure,MAPS_TO,,vvcb,1682608266345,
12165,Thoracic Myelogram DX,8,,Radiology,0.82,APPROVED,EQUAL,vvcb,1682672065605,4303248,Fluoroscopic thoracic myelogram,Procedure,MAPS_TO,,vvcb,1682672065230,
12320,Foot MRI,891,,Radiology,0.58,APPROVED,EQUAL,vvcb,1682610366105,4082718,MRI of foot,Procedure,MAPS_TO,,vvcb,1682610365699,
397,Ankle DX,87571,,Radiology,0.60,APPROVED,EQUAL,vvcb,1682608273767,4024289,Radiography of ankle,Procedure,MAPS_TO,,vvcb,1682608273205,
11802,Hysterosalpingogram IR,113,,Radiology,0.92,APPROVED,EQUAL,vvcb,1682610748454,4059199,Hysterosalpingography,Procedure,MAPS_TO,,<auto>,1682607088251,
10520,Ankle US,869,,Radiology,0.71,APPROVED,EQUAL,vvcb,1682608886524,4085449,Ultrasonography of ankle,Procedure,MAPS_TO,,vvcb,1682608885946,
6378,Hand DX,87250,,Radiology,0.46,APPROVED,EQUAL,vvcb,1682608280064,4176880,Radiography of hand,Procedure,MAPS_TO,,vvcb,1682608279314,
2775,Cerebral Blood Flow NM,7,,Radiology,0.48,APPROVED,EQUIVALENT,vvcb,1683212291281,4064748,Arterial blood flow test,Procedure,MAPS_TO,,<auto>,1682607088657,
12070,Sialogram DX,351,,Radiology,0.68,APPROVED,EQUAL,vvcb,1682671014800,4273756,Sialogram,Procedure,MAPS_TO,,<auto>,1682607088704,
1083,Breast MRI,862,,Radiology,0.65,APPROVED,EQUAL,vvcb,1682609138699,4082984,MRI of breast,Procedure,MAPS_TO,,vvcb,1682609138292,
11385,DX HX (RFBN),83808,,Radiology,0.10,FLAGGED,EQUAL,vvcb,1682679469727,1340204,History of event,Observation,MAPS_TO,,vvcb,1682607916513,
448,Mastoids DX,7,,Radiology,0.48,APPROVED,EQUAL,vvcb,1682668866721,4055629,Radiography of mandible,Procedure,MAPS_TO,,vvcb,1682668866315,
515,Wrist DX,82455,,Radiology,0.52,APPROVED,EQUAL,vvcb,1682608290985,4243062,Radiography of wrist,Procedure,MAPS_TO,,vvcb,1682608290377,
12061,Blood Pool Scan NM,861,,Radiology,0.43,APPROVED,EQUAL,vvcb,1682609023150,4261382,Cardiac blood pool imaging,Procedure,MAPS_TO,,<auto>,1682607088891,
10831,HX DX (CXFBN),78808,,Radiology,0.19,FLAGGED,EQUAL,vvcb,1682679495415,1340204,History of event,Observation,MAPS_TO,,vvcb,1682607412318,
5166,IBZM Brain SPECT NM,7,,Radiology,0.47,APPROVED,EQUIVALENT,vvcb,1682693780152,36685549,SPECT brain dopamine D2 receptor study using 123I-IBZM (123I-iodobenzamide),Procedure,MAPS_TO,,<auto>,1682607089032,
2876,Octreo Imaging NM,853,,Radiology,0.57,APPROVED,EQUAL,vvcb,1682675151632,44791151,Radiolabelled octreotide imaging,Procedure,MAPS_TO,,vvcb,1682675150741,
12072,Abdominal Aspiration CT Guided IR,350,,Radiology,0.72,APPROVED,EQUIVALENT,vvcb,1683205243662,37397266,Cone beam CT guided aspiration of abdomen,Procedure,MAPS_TO,,<auto>,1682607089110,
4715,HX CT (TACN),77369,,Radiology,0.18,FLAGGED,EQUAL,vvcb,1682693683838,1340204,History of event,Observation,MAPS_TO,,vvcb,1682607396864,
6369,Scapula DX,852,,Radiology,0.55,APPROVED,EQUAL,vvcb,1682670408609,4177789,Diagnostic radiography of scapula,Procedure,MAPS_TO,,vvcb,1682670408124,
6339,Facial Bones CT,347,,Radiology,0.68,APPROVED,EQUAL,vvcb,1682610198213,4306666,CT of facial bones,Procedure,MAPS_TO,,<auto>,1682607089329,
6491,Abdomen US,69339,,Radiology,0.69,APPROVED,EQUAL,vvcb,1682608299658,4261497,Ultrasonography of abdomen,Procedure,MAPS_TO,,vvcb,1682608299065,
426,Cystogram DX,846,,Radiology,0.72,APPROVED,EQUAL,vvcb,1683035485595,4059073,Cystography,Procedure,MAPS_TO,,<auto>,1682607089641,
9318,Interventional Gastrointestinal IR,7,,Radiology,0.65,APPROVED,EQUAL,vvcb,1682668762767,40485503,Radiologic intervention on gastrointestinal tract,Procedure,MAPS_TO,,vvcb,1682668762119,
514,Urethrogram DX,346,,Radiology,0.71,APPROVED,EQUAL,vvcb,1682672261461,4059077,Urethrogram,Procedure,MAPS_TO,,<auto>,1682607089704,
11777,Small Bowel Meal DX,826,,Radiology,0.80,APPROVED,EQUAL,vvcb,1682671104902,4346831,Small bowel meal,Procedure,MAPS_TO,,<auto>,1682607089845,
2780,GI Bleed Scan NM,35,,Radiology,0.32,APPROVED,EQUIVALENT,vvcb,1683211919877,4083115,US scan of spleen,Procedure,MAPS_TO,,<auto>,1682607089845,
12844,Dating Scan US,69320,,Radiology,0.57,APPROVED,EQUAL,vvcb,1682608311002,44810005,Dating obstetric ultrasound scan,Procedure,MAPS_TO,,vvcb,1682608310455,
1017,Lower Extremity CT,345,,Radiology,0.68,APPROVED,EQUAL,vvcb,1682610929347,4082696,CT of lower limb,Procedure,MAPS_TO,,vvcb,1682610928926,
6363,Foot DX,69277,,Radiology,0.41,APPROVED,EQUAL,vvcb,1682608320377,4181438,Radiography of foot,Procedure,MAPS_TO,,vvcb,1682608319612,
11335,HX IR (CXGCY),825,,Radiology,0.19,FLAGGED,EQUAL,vvcb,1682693706432,1340204,History of event,Observation,MAPS_TO,,vvcb,1682607463021,
6448,Biliary Drainage IR,35,,Radiology,0.92,APPROVED,EQUAL,vvcb,1682608978931,4340105,Biliary drainage,Procedure,MAPS_TO,,<auto>,1682607090079,
12290,ERCP IR,343,,Radiology,0.72,APPROVED,EQUAL,vvcb,1682610154165,4304943,Endoscopic retrograde cholangiopancreatography,Procedure,MAPS_TO,,<auto>,1682607090110,
446,Lumbar Spine DX,66244,,Radiology,0.77,APPROVED,EQUAL,vvcb,1682608339893,4236024,Diagnostic radiography of lumbar spine,Procedure,MAPS_TO,,vvcb,1682608338112,
